Z,V,U,W,X,M,Y
0.30471707975443135,-0.059282646025932216,-0.4519509798535085,1.2027822329732678,0.4975594435726288,-0.3142599511425561,0.4896645530224065
-1.0399841062404955,-0.7292869363736615,-0.6658777111204364,0.11884837474632604,-0.26481819793383243,-0.8314982607565101,-0.9107294774206267
0.7504511958064572,-0.4144730658358585,0.43400982345010697,1.6428384800236207,0.7811482238459416,-0.07605712123570652,1.5972897051900197
0.9405647163912139,0.6339103777337424,0.25185441529500513,-1.0533827381075922,3.2789916018815894,2.0601788869854523,2.1920183780527904
-1.9510351886538364,0.002993291199955732,-1.4047915476103274,-0.2630253411782891,-0.26656550973843496,-0.7562790511959394,-4.05589752295381
-1.302179506862318,0.34020997686833787,1.1226782545637386,-0.1971576019855219,-1.3213504437833141,-1.4891968801423916,-1.093771998849843
0.12784040316728537,0.6700792422021898,-0.09419457535083331,-1.4510208674908935,0.027721451719235457,-1.6974519786832185,-3.1894294702888146
-0.3162425923435822,-0.3748414628976096,-1.1109310952157205,0.7679508637195587,0.06337115213227329,-0.23557580736846945,-1.351706907906631
-0.016801157504288795,0.7562481636298061,1.188784114353874,0.31947701182789034,-0.5879493301839842,-0.34281747647792565,-0.3721026988875993
-0.85304392757358,0.37884260345839443,0.625675571596154,1.03512843568411,0.55673500075391,0.9404907598291989,1.6198370324307687
0.8793979748628286,-1.2348130869114786,-1.2645419919479142,1.3966177265386583,0.694492179555227,0.3094370239013337,-0.6380908189147931
0.7777919354289483,1.4423047911862443,1.7771828402577243,0.7717540452976623,1.4379445715969035,0.47797558077283653,1.5820608982600475
0.06603069756121605,-0.5007447437569161,0.6587973683661927,-0.8117338827875498,0.5691397143341537,-0.7469700147387764,-0.27180484509115055
1.1272412069680329,-1.6550953431851838,-0.010196115625046132,-1.1723101979604473,2.1242463633164332,2.6240209542001613,2.1297636554885
0.4675093422520456,-1.0450437095863023,1.5902188056217794,0.1721132595060938,0.21192318159157908,1.4328718741641728,0.5997321288260185
-0.8592924628832382,-1.021045160678322,0.15929778382964058,-1.363128250639241,-1.2179906198172141,-0.8685718096166402,-2.485002955082462
0.36875078408249884,0.05217331865753347,-0.02808307510403198,-0.5902664085792545,1.847793467004489,-0.11984489905874329,0.7085994216972415
-0.9588826008289989,-0.2738505055462372,-0.660300116021989,0.8435858759153009,0.03747487632872326,-0.9029632264929873,-2.1128912985985737
0.8784503013072725,-0.33683196764059287,0.5818504393070786,0.11591038907837309,0.3253807330793974,-0.6834037338571927,0.5929449948056351
-0.049925910986252896,0.6197019654824789,0.4766029673239799,-1.561360729928487,0.17864659401984767,1.2592969811403893,0.32807155103266317
-0.18486236354526056,0.3398753611927038,0.014680139889711287,-0.9602890177387993,0.15350703607186822,-0.6985713006423592,-1.1824621941288187
-0.6809295444039414,0.31604787064428624,-0.789986353867603,1.7477532029297536,-0.11997900430094594,0.5497524968829276,-0.5338048468249206
1.2225413386740303,0.40982845732869266,0.12992985416607386,0.7215944797951928,-0.14954892622766525,-0.38736942698949484,-0.03775419688925996
-0.15452948206880215,0.6161346680022383,-0.06979878576213788,-0.28161088999550316,-1.4612781234006347,-1.744200586320126,-1.149702544633352
-0.4283278221631072,-2.107953341777443,-1.333474318734201,-1.8146132638213879,-1.9978188969064619,-2.1520741692369136,-4.173805385566712
-0.3521335504882296,-0.3644382522644612,-1.4718123513241856,-0.2710251639646096,-1.3986480202286633,-4.166082044425311,-3.5381386161319455
0.5323091855533487,-2.180210064489474,0.5651533788097695,-0.9648304900216259,-0.9437885451124051,-0.19507832711253215,-0.43808750712299604
0.36544406436407834,0.03605992679779541,-2.601888315051689,-1.330136651956509,0.9652679524659808,-1.3489193678525142,-2.422701657909114
0.4127326115959884,-0.00463297222434532,0.20541052696125997,-0.8445628570054474,0.18852667548525073,1.0369342772323116,1.5095151753124902
0.43082100300788273,1.0455322747896802,-0.4780830577538245,1.0884709291993395,0.9371451738034343,-1.7610010955792053,-3.315938557920476
2.1416476008704612,1.1876343927211208,1.3082466068799101,0.8265202458270239,1.0546020401674319,2.4475501752044364,3.256720305502615
-0.4064150163846156,0.20277504825236733,-0.49346820915387574,0.7300237202735564,-0.7442520002872322,0.1797356051929987,2.04766551849041
-0.5122427290715373,-0.5003610773968998,0.659484214251896,-1.6197890377291797,-0.03351988963631203,1.6458398261984977,2.2074733364624173
-0.8137727282478777,0.48516111254573785,-0.3969138412377916,0.7355543440569967,0.05677657399215641,-0.2732584992750978,0.346174229484966
0.6159794225754956,-0.5279176373243135,0.11374815348614345,0.6798078622645076,-0.37344290361073645,0.9163713826393329,0.9229393154322866
1.1289722927208916,-0.001392651443348899,0.7368365309200512,0.48573227902347127,1.1433808530415572,-0.4998840018677727,-0.7450634002508509
-0.11394745765487507,0.9861363169607678,-0.46255571632458015,0.9082980669909907,2.4448612762588593,1.5264505953997798,1.4924282591271456
-0.840156476962528,-0.5577713459894236,0.996554884498404,-0.5309452524377213,-0.9437540353093358,-0.577988049600136,-0.33124843876356913
-0.8244812156912396,0.8056786392425009,-0.9936978771064832,-0.20642181416235106,-1.1284980800589486,-2.775318652255483,-3.5842340901866874
0.6505927878247011,0.6774013686923024,0.2945928425583791,0.45637447514020746,0.6293438150876355,-0.6582882389887297,0.4260338425183627
0.7432541712034423,-0.9547918171308215,0.9226397227878528,0.5149682355183651,0.40463110047804035,0.7596517619728574,3.157696040167426
0.543154268305195,0.973894128217401,0.6600374917903349,0.6406089134094476,0.6622387776110605,-0.11706851338261848,0.17531493507250762
-0.6655097072886943,0.6985663453715051,1.9164448767354103,-0.34492223995863613,-0.3658499251376391,1.3996368889598167,-0.2775653216804195
0.23216132306671977,0.10192588737265744,-0.7634393173106605,-0.4127448966147135,-1.2057923852883634,-2.82417650511639,-4.118528229620309
0.11668580914072822,-0.7623234580276522,-1.379149251348588,-0.39376199998563854,-1.127927031443196,-3.4897372436014242,-2.6230385896432793
0.21868859672901295,-0.85920601857557,-0.9943351084951194,-1.0436946916697916,-0.2597982644187058,0.6389904478881843,0.11415573773232916
0.8714287779481898,-0.5376625769030224,0.660442566548437,0.06592647307878319,0.40469316487643053,1.4953864448558591,2.4091744143371434
0.22359554877468227,0.54259446329196,0.4979229342693786,0.9460674421167592,-0.18175308527384104,-0.8223735050400212,-0.8625651873956541
0.6789135630718949,-0.9556251674013979,0.10225665964741577,0.14359554983155776,0.07917240520562233,0.09602706785338831,1.069933570270399
0.06757906948889146,0.4375122486198699,-1.12295704910713,1.7648190261885315,0.2729379328864954,0.4460957595538263,1.0242273432299573
0.28911939868998415,-1.2417555288783926,0.7668672933290608,0.027289411847214562,0.7063328982773742,1.2125081343794415,0.4444484785729318
0.6312882258385404,-0.20406858443884895,-1.2247047776505404,-1.093412560010262,0.3785850166998822,-0.44073060844490974,-1.1989778761015528
-1.4571558198556664,0.10964775457400863,1.1589495823768998,-0.8180091980085455,-0.8302456438752734,1.4400922826424019,-0.39894274429071386
-0.31967121635730134,2.4451301450589167,2.857438423139865,1.8314300366861305,0.03608129110584757,1.0571359281431274,3.718453629403307
-0.4703726542927955,-1.3773156555203674,0.3664511465715505,-1.5254815685453011,-0.3191889650683787,0.1147431252582196,-0.7067762266008857
-0.6388778482433419,1.4720145664901334,0.5831081356577431,0.009844634901361449,0.335111667912196,0.49447865637589733,1.0255583118477314
-0.27514225122668373,0.14984241398728004,-0.4928597688955594,-0.32481471126291583,0.6788880895081526,-0.2728354641076207,-0.9660449329934093
1.4949413112343959,0.41117191801596314,-1.8102133210868163,-0.15379883756658774,2.1579695745239995,-0.5410514619587783,-1.4268968112946483
-0.8658311156932432,0.11834791338820451,-0.6027193630302223,-0.5795363673184063,-0.12311567808610391,-0.35621982238899386,-0.9269236287267357
0.9682783545914808,0.444726818195233,-1.0928952410987494,0.031097432037276163,0.8996391462051395,-0.23834993770338428,1.0187751731879724
-1.6828697716158048,-0.15368510436201774,-1.4470045764150157,1.0585764689159571,-1.2729472607879884,-2.51839674726643,-2.626425955032257
-0.33488502998577485,1.4540501814574582,1.7223599419956492,1.3333971827860567,1.2810765158740125,2.4461435060810555,1.9342072226258198
0.1627530651050056,-0.4564711442247224,0.272862518025773,2.115761583560186,-0.6702443032400924,-1.1088203830483205,0.05519666752873606
0.5862223313592781,1.1322345721792477,0.37968758061398367,1.0536511523194627,0.2778877498484431,0.14222234286529542,1.160568278156544
0.711226579792855,-0.6443671202130229,-0.30902236519624954,-0.7926721277034097,0.5746700302955878,-0.22827282550871167,1.1821648815906862
0.7933472351999252,-0.06025184640128695,-0.17287108244343635,-0.04286355753813773,1.084403638648938,0.7389051789363075,1.1256361056178519
-0.3487250722484376,-1.0719625522902192,0.9645506822393334,-0.579638812342831,-1.5026842054217218,-2.197290409668721,-1.69406635116039
-0.46235179266456716,0.4550237203475199,-0.03233711869521544,0.7901724590421292,-0.31775032090984984,0.7278731569289922,1.6758656972060062
0.8579758812571538,1.4451259569265338,0.5306939380247327,3.20390957226172,1.1582343273892257,0.1732453412883217,0.4973207661014787
-0.1913043248816149,-0.07735617982085408,-0.19600429784501586,-0.9056582852378348,-2.4087895411877747,0.014485336578645702,-1.3641633323382827
-1.2756863233379219,-0.19688569870390954,-0.3421528907320472,0.7054752131886861,-1.39835108510912,-1.3195577050691276,-2.173569835682734
-1.1332872140034806,-1.1146169630679268,-1.406914165601862,-0.6616506335788591,-1.5333936461052688,-1.611157509154536,-3.262359349464726
-0.9194522860016113,-0.2292926535523081,-1.977749062367128,-1.749946012341418,-1.0404688603877288,0.2193706342263264,0.12746898221386793
0.49716074405376404,-1.5927942597215277,-0.2615619010664018,-0.4716807404880283,1.2909661310015081,0.14142817149584114,0.2833864694720247
0.14242573607056525,-0.9128779867188273,0.05649669199323269,0.5555787311632195,-1.411395203479073,0.6387499921436802,0.93094775587443
0.6904853540677682,0.22678604610913541,-1.286130036708791,-0.6802832878123042,-0.14452519702745692,-0.8233918758572458,-3.561229677679988
-0.42725264633653426,1.3190131977413961,-0.03447486503463288,1.0198964263463184,-2.52225098142263,-0.7409685276681663,1.7493887471923912
0.15853969107671423,2.809210861229503,0.053752562990502024,0.46583020975130895,0.6402366664929267,0.39139167838730277,-0.3093605932203284
0.6255903939673367,-0.5865850850709007,-2.156008006059379,-1.716342826039639,-0.056684691149233135,-0.5143814484738458,0.91673734487699
-0.3093465397202384,1.43530015664544,-0.9151246594795012,2.167563699800696,-0.2767536110649597,-1.377448026709574,-1.8384308047405518
0.45677523755741145,0.2437524804016479,0.4072638937354685,-0.2762895712941491,1.5903851642992848,-0.015871584968516816,-0.8865854673512782
-0.6619259410666513,-0.15124764674637586,0.3870587293957439,-1.2267761394002124,0.23180527724774502,-0.2942874033901753,-3.0901007799432487
-0.3630538465650718,0.4325944517261522,-1.1536749163997606,0.5668840368048284,-0.08659206414015505,-0.6545345007068303,-0.05002897394203781
-0.3817378939983291,0.06191648367995918,0.15844805049973495,-0.4741175741606551,-0.6810542520304228,-0.42905540765418404,-1.753774833038488
-1.1958396455890397,0.11039572561221853,1.0224072253604721,-0.38471299179800567,0.02444768040867573,1.3551688123785732,-0.13357889898599873
0.4869724807855818,-0.4083331628266692,0.7770729589908982,0.42082615867010126,0.26099159145827033,1.9039631505520984,0.6424331835693233
-0.46940234020272387,-1.3981096597988507,-0.09528578701393456,-2.25225889357745,-1.7159884558244252,-1.8071103303046394,-1.9327511729101094
0.01249411872768743,-1.5436252025220816,-0.4679763133242924,-2.109392870649056,-2.245647615074192,-2.0346355326583803,-2.0861620927492415
0.48074665890590895,0.653244883281227,-0.6293444843345044,0.6636110011082257,0.2055708085008875,-1.7339261347748474,0.5473323818724825
0.4465311760299441,-0.2767000900857134,0.4678197829096571,0.7535837204813489,1.0462807087886603,2.791247575117988,2.2922436764776286
0.6653851089727862,-0.5960888996561666,0.19510397314288802,0.7732109597580397,2.6467926194697555,1.6166906412318076,2.1413224442548007
-0.09848548450942361,0.008505626723153567,0.6294040061022004,-0.6584273315175633,-0.02109505598061888,0.8605400286436635,-0.7849598363021216
-0.42329831204415375,0.7949322529156275,0.13187381312115198,1.5574241241938374,-0.8553987580782485,-1.643376062031146,-1.2487151675866737
-0.07971821090639905,0.1803639430263982,0.8187639503474419,-0.6434584179098183,-1.1911926717135417,-0.029573042062554438,-0.8333987295184069
-1.6873344339580298,-0.6560549366409674,0.09459253295770016,1.3144864963268454,-1.1456452890622257,0.052354974768857754,0.8590158010364582
-1.4471124724230873,1.2262929556489497,0.7846887161316864,-0.1772625200135476,-2.594401368915222,-0.9337313025446292,-0.11569580996914097
-1.3226996123544024,1.579185502981632,0.8708227703666389,2.5602435031174036,-0.04768863529987066,1.5941558565687688,3.4025853941748663
-0.9972468276014818,0.4945566553228533,-0.8045266302248135,-0.2707319156668983,0.12320169561262173,1.8684653779291251,0.6488037179315169
0.3997742267234366,0.9736635113440901,-1.808144046870746,2.7727039936429905,1.1248652594526853,-1.5619227694001059,0.7901130958214336
-0.9054790553600608,1.241959996813811,1.5434928560145533,1.5600495263672571,-0.5727424512169765,-0.3228557782953131,0.2087680082186744
-0.3781625540393897,1.1300993164045137,0.2566587307122617,-0.13453906261270132,0.6314739922741253,-0.43446435596361804,-0.8356616758917621
1.2992282977860654,0.6140991771126236,-1.7144858954961215,-0.04324112139466035,1.516201702191595,1.2255086707951133,0.5815175735330216
-0.35626397106142593,0.5983470470748828,-0.7138194972187111,1.2478919019421504,-0.8786520302078233,0.2043938151605631,0.1204296553349109
0.7375155684670865,0.5196605733465026,0.7718742923698284,1.4579796648258334,2.6739320676126668,1.5463036739013452,3.903184542700314
-0.933617680009877,-1.0973376745470436,-0.279676831132893,-0.9266389778711567,-1.5479949473105745,-0.8334376971912779,-0.9875113507797464
-0.20543755786763002,0.7007231568595857,-0.5120614193191271,0.5912223433139433,0.8422747300059263,-0.7549980776719133,-0.30001763963147077
-0.9500220549105812,-1.355813971126554,1.4008818603129667,-0.2991818648346467,-3.7196683603622143,0.08472314897422684,-0.4356053990081894
-0.3390330759005625,-0.7945994551250549,-1.0472871463838105,-0.48798914798672294,0.7034022974536704,-0.7126888210123645,1.5292683743951654
0.8403081374573955,1.3035650678080875,-0.7981533577548339,-0.27672410644806744,2.6560795979753467,0.4403041978259098,1.704742084921313
-1.7273204231923487,0.8402201626941975,0.21138647504826755,-0.1576022977387066,-1.178857924107736,0.20936332021070148,-0.8186748700454894
0.43442364354585733,1.4873982896858626,0.39045493205388226,1.395290609106638,1.4573090060127063,0.7098761724959036,1.0430198212933819
0.2377356023322779,-0.27167438368729224,0.4963430343407315,1.0035763972216056,0.6702591213460922,0.3743832923991487,0.5963753976687844
-0.5941499556967944,-1.1522488412767675,0.9112380445689469,0.7172283279661691,-1.562981125543804,-0.12779871333288975,0.2581878616678814
-1.4460578543884546,-0.24043719707034283,0.19857862068151685,0.5919884070565828,-0.7951010468532352,0.5606786875316612,-0.11322731926315877
0.07212950771386951,0.1020312972405742,0.48938393893840915,0.3668751728840116,-0.7101668441272879,1.6303360377683673,2.1221621988292063
-0.5294927090638024,0.07898871634000969,-0.2592092593150832,0.8104250847276846,-1.0417695298118308,-0.04401979694459346,1.6907984551354525
0.23267621135470395,1.1336804787567016,0.06269830323671424,0.21751992322337166,1.7261596146557368,1.6189589982261114,0.3157852338082816
0.02185214552344288,-0.36127042500344553,0.10753418005363442,-0.43502189176090167,0.8672244085543921,0.2570681133816054,-1.0732920261863141
1.6017788913209154,0.35203447180292424,0.21509813581903608,-0.5495438333331957,0.8103841984644274,-0.20976412965192226,-0.7063117883351497
-0.23935562747302427,-0.9886271494346061,0.7725398075827608,-2.0198717872667045,-1.2878352417046837,0.553435054169319,-0.8217620598265389
-1.023497492621865,0.450317278043813,0.555145681944831,0.684796488510379,-1.3784283737233602,-0.10486162076914554,2.062352383449246
0.17927563495631615,0.003108550185636745,0.0442170029001831,0.18793797572954027,0.8896973614424587,-0.9948502943025292,0.18061760842150987
0.21999668397176517,-0.7498133382845175,-0.8091259849410398,0.10279808064708917,-1.0710223341545424,-1.3116877844585868,-0.20274454383364404
1.3591875752404365,-0.2358293621748528,0.06767125806270954,0.36216492839606196,1.4566655527339338,0.6145586552475966,0.6395991598584279
0.8351112459145785,-0.18417574651522164,-0.028017784895743934,0.09898718904198914,1.4089320832996504,0.10619054382100268,-0.03642724777633108
0.35687105914950934,-0.2701551293370962,0.19318157981319836,0.3458956647946193,0.12767807589898938,1.6589633081808555,0.2862588363939196
1.4633028912195618,1.7713412422676835,2.206525307140402,1.3389630727413164,2.903106647019636,3.154282718488102,4.481206653379061
-1.188763054322851,-0.09844600230787963,-0.5237727785412354,0.3361035134222545,-1.3729901275584306,0.4305902377917882,0.8814888396647473
-0.6397515327497477,-0.24389611017733773,0.42228901912535954,-0.9163833686246831,-0.8558030730482631,0.14013307063816405,0.9391085726056954
-0.9265759414055249,-2.0974509576101417,1.0684620672442982,-1.2663058212967804,-2.5174751353182128,-0.38902949277665333,-1.2375935171787886
-0.38980980315576796,-0.8942073519794773,0.09800191409938289,-0.029064049257982894,0.3650702456818702,-0.7115550203117902,-0.8666981306815443
-1.3766861475563088,-0.26307342445635284,2.337845119172165,-0.8748786991481583,-2.0563130939125824,0.536052614822647,0.11340742052966926
0.6351509468144043,-0.6858526761766428,-0.3780392917314767,-0.48313298842493463,0.6623047047817661,0.07670668195371941,0.8380572277872053
-0.22222269709877338,1.381707593377797,0.32408922232004705,0.45412941320532196,0.21894784408036133,-1.0676520363596413,-2.2967453188564972
-1.4708062945026579,-0.16493777539621862,-0.798805744892982,-0.6551581613251655,-2.3901127607176513,-2.110337773926987,-1.6994808236688899
-1.0155790812075416,1.2884442493182524,-0.35152473514329313,-0.1199428406339178,-1.0417014572124936,-1.0099935900508261,-1.143390302949664
0.3135138474501953,0.061704634050368024,0.2489339103966579,1.3139045397258426,1.6772259082400327,1.3225702272096642,0.777088795601929
0.8381265678943811,0.037227836421576635,0.8463040623077297,1.0947228871288774,0.943857399450144,1.4107944603690634,-0.1928796092191507
1.9967308916917865,-0.08879644771250095,0.3190948340235742,0.4681726250115864,0.6969267777056372,-0.06986263490305211,0.2594432823367226
2.9138624660073296,0.0037962516214591325,1.259114849334736,1.975157028208552,2.841717320842579,2.528293603508582,5.027145677247682
0.4144094332759964,1.7187950030498593,-0.09496531059267174,1.1514144058104985,0.8160004264230225,0.12624276997438666,2.3410718636419685
-0.9895381200318641,-2.3196107267512183,-0.33216852983900536,1.222466048244684,1.7812844834535333,-2.27398649580105,-1.362410785283808
-2.132046280731309,-2.001545744438679,2.7039851072793866,-1.7887350960253898,-2.2702974334475043,0.17013488951030048,1.0739090033008392
0.2677114623438358,-0.5431708310561139,0.39423764944203077,-0.1684798964677524,-0.33782566569686723,1.1713944332328472,1.0088118745733683
-0.812941095310326,0.014527881937568883,-0.7194815459785476,-0.38644616602890447,0.7178539235452697,-1.8048500495390079,-0.9970611882112675
-0.41535726017968533,0.6901044247640123,-0.6942637622480688,0.9106070113762346,-1.9608604349817673,-1.2001395279200577,-1.2297960788036593
-0.6120967990598081,0.4730871980274752,-0.9426799145313405,1.204622942347675,-0.27262353949131923,0.8781190744047623,0.7404671812440057
-0.14079088641638526,-0.3842459128805702,0.9365693558567879,-0.4136282050999287,1.737454353990618,0.601914506916506,-0.31389156887538505
1.0659802307876436,1.0190436932417624,-0.36437729289324183,2.5715739278461953,1.1678688090601126,0.30177612291092654,-0.5355229338408933
0.15704856744534462,1.030195403152731,0.12736247565648562,1.0427016990925908,-1.2361003998671731,-1.7812967022611281,0.09926437122177112
-0.1586348370386883,0.18405783127156553,-0.06350867443826871,0.41405049450202025,-0.46951003168920863,1.3765762492517015,0.7960026564869055
-1.0356537528258116,0.9626575724868413,0.7314924079409346,-0.15812478797398133,0.8904294263709751,0.770885907793704,-0.2871435322032191
-1.674682944704357,0.2726452634321288,-0.8467440928840201,0.631162380027445,-0.9854787233707742,-0.9218199203109226,-1.9835731669015986
-0.4863079090733309,-0.5614830267828836,-1.0755722861430155,-0.5719839817000149,-1.4584630497803248,0.0311372756958066,-0.4845749104497223
-0.05378255081832049,0.6978168390000047,0.22429730718159427,-0.06394259491728316,-0.48779773274096117,0.581033745364637,2.2693666463280415
1.767929913579883,0.11061312257867771,0.600959284699897,-0.6901961725369953,1.017113346567222,-0.045332970027553765,1.9846657232715694
0.13027452147288585,0.001339846754486929,0.33253231309764075,2.672808460225185,0.4750056640994773,-0.22735534112201383,-0.7060640173572514
0.9827395110230576,1.4729535721895743,-0.8094537290973276,0.8854265361288325,2.708713257795064,1.2119909584907345,1.2811931423884964
-0.49929559853915206,-2.4508721285400865,0.6774848420913938,-3.3686656810425353,-0.23976940291892146,-0.31197668427979053,-2.8379307571322836
-1.1849437664170246,-1.4176841701595697,-0.7438609270956342,-1.8040151124570372,-1.0710783542295321,-3.0604223463231097,-2.7876242288597117
-0.9651167622323719,-1.18707042637437,-0.5215386447863833,-0.9774827720482223,-2.586770992430676,-1.5406417050004395,-1.6919860094274262
-0.7252260645357532,-0.3632606475688056,-0.9439535247220022,0.2633237275128166,-2.0860204167886285,-3.0041730340073336,-3.411500434565792
2.1284697324351645,-0.2546081697660301,1.3011583486520308,0.35620214930780997,2.295907829014246,3.4561584527843956,3.716668431099437
-0.8213866792243861,-1.5073256477730475,0.6334215410273492,-0.4990994534864517,-2.5876414855786765,-0.5949296753102953,-1.3520962527446276
0.838489203736345,-0.9851580323108263,0.6049933756788733,-1.413283571839774,0.15911327487322657,-0.458478190129722,0.6891530381488771
